Model,TBS2074B
Firmware Version,v1.31.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,1.6e-06,
Filter Frequency,2e+08,
Record Length,2000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,5,0.02
Label,,
TIME,CH1,CH2
1.541e-03,-0.299218,-0.0163937
1.542e-03,-0.299218,-0.0162312
1.544e-03,-0.3,-0.0161281
1.546e-03,-0.3,-0.0158281
1.547e-03,-0.299218,-0.0156187
1.549e-03,-0.299218,-0.0154
1.550e-03,-0.299218,-0.01535
1.552e-03,-0.299218,-0.0150719
1.554e-03,-0.299218,-0.0149187
1.555e-03,-0.299218,-0.0146656
1.557e-03,-0.299218,-0.0145156
1.558e-03,-0.299218,-0.0142562
1.560e-03,-0.299218,-0.0140969
1.562e-03,-0.299218,-0.0138719
1.563e-03,-0.299218,-0.013625
1.565e-03,-0.299218,-0.0135844
1.566e-03,-0.299218,-0.0132031
1.568e-03,-0.299218,-0.0130156
1.570e-03,-0.299218,-0.0129
1.571e-03,-0.299218,-0.0127
1.573e-03,-0.299218,-0.0123937
1.574e-03,-0.299218,-0.0122437
1.576e-03,-0.299218,-0.0121156
1.578e-03,-0.299218,-0.0119156
1.579e-03,-0.299218,-0.0115406
1.581e-03,-0.299218,-0.0114156
1.582e-03,-0.299218,-0.0112469
1.584e-03,-0.299218,-0.0110094
1.586e-03,-0.299218,-0.0107094
1.587e-03,-0.299218,-0.0105969
1.589e-03,-0.299218,-0.0103906
1.590e-03,-0.299218,-0.0101344
1.592e-03,-0.299218,-0.00990625
1.594e-03,-0.299218,-0.00974062
1.595e-03,-0.299218,-0.00947812
1.597e-03,-0.299218,-0.0092875
1.598e-03,-0.299218,-0.00899062
1.600e-03,-0.299218,-0.00883125
1.602e-03,-0.299218,-0.00864375
1.603e-03,-0.299218,-0.00833125
1.605e-03,-0.299218,-0.00815312
1.606e-03,-0.299218,-0.00788437
1.608e-03,-0.299218,-0.00772187
1.610e-03,-0.299218,-0.00744062
1.611e-03,-0.299218,-0.00725
1.613e-03,-0.299218,-0.00708437
1.614e-03,-0.298437,-0.0067625
1.616e-03,-0.299218,-0.00661875
1.618e-03,-0.299218,-0.00640312
1.619e-03,-0.299218,-0.00614062
1.621e-03,-0.299218,-0.00589375
1.622e-03,-0.299218,-0.00574062
1.624e-03,-0.3,-0.00546875
1.626e-03,-0.299218,-0.00520937
1.627e-03,-0.299218,-0.00502187
1.629e-03,-0.299218,-0.00484375
1.630e-03,-0.299218,-0.00459375
1.632e-03,-0.299218,-0.00431562
1.634e-03,-0.299218,-0.00415625
1.635e-03,-0.299218,-0.00397812
1.637e-03,-0.299218,-0.00370625
1.638e-03,-0.299218,-0.003475
1.640e-03,-0.299218,-0.0033125
1.642e-03,-0.299218,-0.00309062
1.643e-03,-0.299218,-0.00280312
1.645e-03,-0.299218,-0.00263437
1.646e-03,-0.299218,-0.00240937
1.648e-03,-0.299218,-0.00220312
1.650e-03,-0.299218,-0.00190937
1.651e-03,-0.299218,-0.00168125
1.653e-03,-0.299218,-0.00137187
1.654e-03,-0.299218,-0.00118125
1.656e-03,-0.299218,-0.00095
1.658e-03,-0.299218,-0.000815625
1.659e-03,-0.299218,-0.000540625
1.661e-03,-0.299218,-0.000296875
1.662e-03,-0.299218,-0.000190625
1.664e-03,-0.299218,-1.56245e-05
1.666e-03,-0.299218,0.0004
1.667e-03,-0.299218,0.000559375
1.669e-03,-0.299218,0.000665625
1.670e-03,-0.299218,0.0011125
1.672e-03,-0.299218,0.0012875
1.674e-03,-0.299218,0.00149375
1.675e-03,-0.299218,0.00167813
1.677e-03,-0.3,0.00198125
1.678e-03,-0.299218,0.0021875
1.680e-03,-0.299218,0.00237188
1.682e-03,-0.299218,0.00269688
1.683e-03,-0.299218,0.00287813
1.685e-03,-0.299218,0.00310625
1.686e-03,-0.299218,0.0033625
1.688e-03,-0.299218,0.00368438
1.690e-03,-0.299218,0.00384688
1.691e-03,-0.299218,0.00409375
1.693e-03,-0.299218,0.00440938
1.694e-03,-0.299218,0.00456563
1.696e-03,-0.299218,0.00470313
1.698e-03,-0.299218,0.00497813
1.699e-03,-0.299218,0.00525313
1.701e-03,-0.299218,0.00544375
1.702e-03,-0.299218,0.00569063
1.704e-03,-0.299218,0.00605625
1.706e-03,-0.299218,0.00623438
1.707e-03,-0.299218,0.00643125
1.709e-03,-0.299218,0.00668125
1.710e-03,-0.299218,0.00700625
1.712e-03,-0.299218,0.0071625
1.714e-03,-0.299218,0.00745625
1.715e-03,-0.299218,0.00764063
1.717e-03,-0.299218,0.00784688
1.718e-03,-0.299218,0.00815313
1.720e-03,-0.299218,0.0084125
1.722e-03,-0.299218,0.00859375
1.723e-03,-0.299218,0.0088375
1.725e-03,-0.299218,0.00915938
1.726e-03,-0.299218,0.00934063
1.728e-03,-0.299218,0.0096
1.730e-03,-0.299218,0.00985625
1.731e-03,-0.299218,0.0100938
1.733e-03,-0.299218,0.0102969
1.734e-03,-0.299218,0.0105063
1.736e-03,-0.299218,0.0106438
1.738e-03,-0.299218,0.0109719
1.739e-03,-0.3,0.0111906
1.741e-03,-0.299218,0.0113844
1.742e-03,-0.299218,0.0116281
1.744e-03,-0.299218,0.0118469
1.746e-03,-0.299218,0.0121563
1.747e-03,-0.3,0.0123594
1.749e-03,-0.299218,0.0126281
1.750e-03,-0.299218,0.0128438
1.752e-03,-0.299218,0.01315
1.754e-03,-0.299218,0.0133438
1.755e-03,-0.299218,0.0134813
1.757e-03,-0.299218,0.0137563
1.758e-03,-0.299218,0.0141281
1.760e-03,-0.299218,0.0143125
1.762e-03,-0.299218,0.0144344
1.763e-03,-0.299218,0.0148125
1.765e-03,-0.299218,0.0149844
1.766e-03,-0.299218,0.0152938
1.768e-03,-0.3,0.0154281
1.770e-03,-0.299218,0.0156875
1.771e-03,-0.299218,0.0158625
1.773e-03,-0.299218,0.0161688
1.774e-03,-0.299218,0.0164844
1.776e-03,-0.299218,0.0166688
1.778e-03,-0.299218,0.0169
1.779e-03,-0.299218,0.0172281
1.781e-03,-0.3,0.0173531
1.782e-03,-0.299218,0.0176125
1.784e-03,-0.3,0.0178813
1.786e-03,-0.299218,0.0181313
1.787e-03,-0.299218,0.0183344
1.789e-03,-0.299218,0.0185438
1.790e-03,-0.299218,0.0188438
1.792e-03,-0.299218,0.0189938
1.794e-03,-0.299218,0.0191969
1.795e-03,-0.299218,0.0196031
1.797e-03,-0.299218,0.0197781
1.798e-03,-0.299218,0.0200438
1.800e-03,-0.299218,0.0202438
1.802e-03,-0.299218,0.020575
1.803e-03,-0.299218,0.0206906
1.805e-03,-0.299218,0.0209125
1.806e-03,-0.299218,0.0212219
1.808e-03,-0.299218,0.0213969
1.810e-03,-0.299218,0.0215406
1.811e-03,-0.299218,0.0219687
1.813e-03,-0.299218,0.0221125
1.814e-03,-0.299218,0.0222406
1.816e-03,-0.299218,0.0225437
1.818e-03,-0.299218,0.0228719
1.819e-03,-0.299218,0.0231062
1.821e-03,-0.299218,0.023325
1.822e-03,-0.299218,0.0235906
1.824e-03,-0.299218,0.0238
1.826e-03,-0.299218,0.023925
1.827e-03,-0.3,0.0243094
1.829e-03,-0.299218,0.0244656
1.830e-03,-0.299218,0.0246969
1.832e-03,-0.299218,0.025025
1.834e-03,-0.299218,0.0251906
1.835e-03,-0.299218,0.0253969
1.837e-03,-0.299218,0.02555
1.838e-03,-0.299218,0.0258344
1.840e-03,-0.299218,0.0261531
1.842e-03,-0.299218,0.0263656
1.843e-03,-0.299218,0.0265594
1.845e-03,-0.299218,0.0268031
1.846e-03,-0.299218,0.0270219
1.848e-03,-0.299218,0.0271969
1.850e-03,-0.299218,0.0275156
1.851e-03,-0.299218,0.0277219
1.853e-03,-0.299218,0.0279437
1.854e-03,-0.299218,0.028125
1.856e-03,-0.3,0.0284562
1.858e-03,-0.299218,0.0286062
1.859e-03,-0.299218,0.0288875
1.861e-03,-0.299218,0.0291656
1.862e-03,-0.299218,0.0293781
1.864e-03,-0.299218,0.0295187
1.866e-03,-0.299218,0.0298844
1.867e-03,-0.299218,0.0301375
1.869e-03,-0.3,0.0303344
1.870e-03,-0.299218,0.0304656
1.872e-03,-0.299218,0.0308344
1.874e-03,-0.299218,0.0309781
1.875e-03,-0.299218,0.0312031
1.877e-03,-0.299218,0.0313844
1.878e-03,-0.299218,0.0317281
1.880e-03,-0.299218,0.0319312
1.882e-03,-0.299218,0.0321562
1.883e-03,-0.299218,0.0324406
1.885e-03,-0.299218,0.0325687
1.886e-03,-0.299218,0.0328875
1.888e-03,-0.299218,0.0329719
1.890e-03,-0.299218,0.0333125
1.891e-03,-0.299218,0.0334719
1.893e-03,-0.3,0.0337844
1.894e-03,-0.299218,0.0340281
1.896e-03,-0.299218,0.0342125
1.898e-03,-0.299218,0.0344469
1.899e-03,-0.299218,0.0346969
1.901e-03,-0.299218,0.0349156
1.902e-03,-0.299218,0.0350437
1.904e-03,-0.299218,0.0353281
1.906e-03,-0.299218,0.035575
1.907e-03,-0.3,0.0357781
1.909e-03,-0.299218,0.0359594
1.910e-03,-0.299218,0.0361719
1.912e-03,-0.299218,0.0364375
1.914e-03,-0.299218,0.0365781
1.915e-03,-0.3,0.0369281
1.917e-03,-0.3,0.0371281
1.918e-03,-0.299218,0.0373531
1.920e-03,-0.299218,0.0374969
1.922e-03,-0.299218,0.037725
1.923e-03,-0.299218,0.0380062
1.925e-03,-0.299218,0.038175
1.926e-03,-0.299218,0.038375
1.928e-03,-0.299218,0.0386469
1.930e-03,-0.299218,0.0388656
1.931e-03,-0.299218,0.0390312
1.933e-03,-0.299218,0.0393031
1.934e-03,-0.299218,0.0394625
1.936e-03,-0.299218,0.0397219
1.938e-03,-0.299218,0.0398437
1.939e-03,-0.299218,0.0400219
1.941e-03,-0.299218,0.0402906
1.942e-03,-0.299218,0.0405656
1.944e-03,-0.299218,0.0407031
1.946e-03,-0.3,0.0408312
1.947e-03,-0.299218,0.0412
1.949e-03,-0.299218,0.0413375
1.950e-03,-0.299218,0.0414937
1.952e-03,-0.299218,0.0416562
1.954e-03,-0.299218,0.0419594
1.955e-03,-0.299218,0.0421375
1.957e-03,-0.299218,0.04235
1.958e-03,-0.299218,0.0425656
1.960e-03,-0.299218,0.0427937
1.962e-03,-0.299218,0.0429687
1.963e-03,-0.299218,0.0431031
1.965e-03,-0.299218,0.0433062
1.966e-03,-0.298437,0.0435344
1.968e-03,-0.299218,0.0437906
1.970e-03,-0.298437,0.0439656
1.971e-03,-0.299218,0.0442781
1.973e-03,-0.299218,0.0444406
1.974e-03,-0.299218,0.0446031
1.976e-03,-0.299218,0.0447969
1.978e-03,-0.299218,0.0449531
1.979e-03,-0.299218,0.0452312
1.981e-03,-0.299218,0.0454094
1.982e-03,-0.299218,0.04565
1.984e-03,-0.299218,0.0457594
1.986e-03,-0.299218,0.0459906
1.987e-03,-0.299218,0.0462062
1.989e-03,-0.299218,0.0462906
1.990e-03,-0.299218,0.0464312
1.992e-03,-0.299218,0.0466969
1.994e-03,-0.299218,0.0469187
1.995e-03,-0.299218,0.0470469
1.997e-03,-0.298437,0.0472375
1.998e-03,-0.299218,0.0475
2.000e-03,-0.299218,0.0476875
2.002e-03,-0.299218,0.0478094
2.003e-03,-0.299218,0.0479062
2.005e-03,-0.299218,0.0481594
2.006e-03,-0.299218,0.048475
2.008e-03,-0.299218,0.04855
2.010e-03,-0.299218,0.04865
2.011e-03,-0.299218,0.0489469
2.013e-03,-0.299218,0.0491812
2.014e-03,-0.299218,0.0493187
2.016e-03,-0.298437,0.0494344
2.018e-03,-0.298437,0.0496844
2.019e-03,-0.299218,0.0498344
2.021e-03,-0.298437,0.05
2.022e-03,-0.299218,0.0501469
2.024e-03,-0.299218,0.0502844
2.026e-03,-0.297656,0.0505531
2.027e-03,-0.299218,0.0507219
2.029e-03,-0.299218,0.0509594
2.030e-03,-0.299218,0.051075
2.032e-03,-0.299218,0.0513187
2.034e-03,-0.299218,0.0514
2.035e-03,-0.299218,0.051675
2.037e-03,-0.296875,0.0518156
2.038e-03,-0.299218,0.0520719
2.040e-03,-0.298437,0.0521687
2.042e-03,-0.299218,0.0522875
2.043e-03,-0.295312,0.05255
2.045e-03,-0.296093,0.0526031
2.046e-03,-0.299218,0.0527719
2.048e-03,-0.295312,0.0529844
2.050e-03,-0.296093,0.0532406
2.051e-03,-0.295312,0.0533062
2.053e-03,-0.297656,0.0533625
2.054e-03,-0.299218,0.0536375
2.056e-03,-0.297656,0.053825
2.058e-03,-0.298437,0.0540062
2.059e-03,-0.292187,0.0540969
2.061e-03,-0.297656,0.054225
2.062e-03,-0.294531,0.0543656
2.064e-03,-0.297656,0.0546656
2.066e-03,-0.295312,0.054825
2.067e-03,-0.291406,0.054925
2.069e-03,-0.292187,0.0550187
2.070e-03,-0.275781,0.0551969
2.072e-03,-0.285937,0.0553656
2.074e-03,-0.2875,0.0555687
2.075e-03,-0.278125,0.0557156
2.077e-03,-0.266406,0.0558406
2.078e-03,-0.260937,0.0560031
2.080e-03,-0.261718,0.0560687
2.082e-03,-0.234375,0.0562719
2.083e-03,-0.267187,0.0565125
2.085e-03,-0.25625,0.0566125
2.086e-03,-0.253906,0.0566469
2.088e-03,-0.259375,0.0568406
2.090e-03,-0.230468,0.0570656
2.091e-03,-0.245312,0.0572156
2.093e-03,-0.191406,0.0572969
2.094e-03,-0.240625,0.0573781
2.096e-03,-0.200781,0.0575406
2.098e-03,-0.180468,0.057625
2.099e-03,-0.174218,0.0579
2.101e-03,-0.167968,0.0581187
2.102e-03,-0.145312,0.0581781
2.104e-03,-0.128125,0.0582531
2.106e-03,-0.139843,0.0583094
2.107e-03,-0.117187,0.05845
2.109e-03,-0.0999995,0.0587687
2.110e-03,-0.100781,0.0588531
2.112e-03,-0.0992183,0.0590031
2.114e-03,-0.0999995,0.0590312
2.115e-03,-0.0999995,0.0591531
2.117e-03,-0.0992183,0.0592437
2.118e-03,-0.0999995,0.0595625
2.120e-03,-0.0992183,0.0596125
2.122e-03,-0.0999995,0.0597125
2.123e-03,-0.0992183,0.0598312
2.125e-03,-0.0999995,0.0599625
2.126e-03,-0.0992183,0.0601219
2.128e-03,-0.0992183,0.0602812
2.130e-03,-0.0992183,0.0604594
2.131e-03,-0.0992183,0.0605375
2.133e-03,-0.098437,0.0606375
2.134e-03,-0.082812,0.0606531
2.136e-03,-0.0460933,0.06075
2.138e-03,0.00625048,0.0609344
2.139e-03,0.0562505,0.061075
2.141e-03,0.100782,0.0612687
2.142e-03,0.101563,0.0613312
2.144e-03,0.121094,0.0614094
2.146e-03,0.208594,0.0614562
2.147e-03,0.286719,0.0616062
2.149e-03,0.323438,0.0617594
2.150e-03,0.425782,0.0618844
2.152e-03,0.535157,0.062025
2.154e-03,0.710157,0.0621312
2.155e-03,0.917188,0.0622187
2.157e-03,1.17578,0.0622844
2.158e-03,1.55469,0.0624
2.160e-03,2.12734,0.0625906
2.162e-03,2.85313,0.0626937
2.163e-03,3.76172,0.0628094
2.165e-03,4.72656,0.0629187
2.166e-03,5.57422,0.0629469
2.168e-03,6.18438,0.0630656
2.170e-03,6.52813,0.0630406
2.171e-03,6.64844,0.0632281
2.173e-03,6.54531,0.0633937
2.174e-03,6.25391,0.0634125
2.176e-03,5.76172,0.0636281
2.178e-03,5.13125,0.0636781
2.179e-03,4.44531,0.0637281
2.181e-03,3.76016,0.0637812
2.182e-03,3.11328,0.063825
2.184e-03,2.5875,0.0638937
2.186e-03,2.11875,0.0639469
2.187e-03,1.73516,0.0642094
2.189e-03,1.42031,0.0643312
2.190e-03,1.16641,0.064475
2.192e-03,0.950782,0.0645031
2.194e-03,0.796094,0.0645
2.195e-03,0.65625,0.0645437
2.197e-03,0.542188,0.0646031
2.198e-03,0.460157,0.0647344
2.200e-03,0.370313,0.0647562
2.202e-03,0.284375,0.0648687
2.203e-03,0.228125,0.0650031
2.205e-03,0.178907,0.0651094
2.206e-03,0.13125,0.0652062
2.208e-03,0.0976567,0.0652375
2.210e-03,0.0882817,0.0652687
2.211e-03,0.0750005,0.0653375
2.213e-03,0.0476567,0.0653906
2.214e-03,0.0218755,0.065425
2.216e-03,-0.00703077,0.0655062
2.218e-03,-0.0429683,0.0656844
2.219e-03,-0.0624995,0.0657844
2.221e-03,-0.0999995,0.0658687
2.222e-03,-0.100781,0.0659469
2.224e-03,-0.0999995,0.06605
2.226e-03,-0.0999995,0.0660656
2.227e-03,-0.0999995,0.0660875
2.229e-03,-0.0999995,0.0661187
2.230e-03,-0.0999995,0.06615
2.232e-03,-0.101562,0.0661031
2.234e-03,-0.100781,0.066275
2.235e-03,-0.100781,0.0662406
2.237e-03,-0.101562,0.0663344
2.238e-03,-0.101562,0.0663812
2.240e-03,-0.101562,0.0666281
2.242e-03,-0.107812,0.0666531
2.243e-03,-0.108593,0.0666312
2.245e-03,-0.100781,0.0667969
2.246e-03,-0.117968,0.0667969
2.248e-03,-0.11875,0.0668469
2.250e-03,-0.10625,0.06685
2.251e-03,-0.121875,0.0668906
2.253e-03,-0.110156,0.0669031
2.254e-03,-0.125,0.0669187
2.256e-03,-0.126562,0.066975
2.258e-03,-0.1375,0.0669625
2.259e-03,-0.132031,0.0669969
2.261e-03,-0.127343,0.0670031
2.262e-03,-0.135937,0.0670156
2.264e-03,-0.136718,0.0669969
2.266e-03,-0.139062,0.0671406
2.267e-03,-0.14375,0.0672094
2.269e-03,-0.140625,0.0672187
2.270e-03,-0.146093,0.0672312
2.272e-03,-0.14375,0.0672031
2.274e-03,-0.138281,0.0673156
2.275e-03,-0.14375,0.0675094
2.277e-03,-0.139843,0.0674594
2.278e-03,-0.155468,0.067475
2.280e-03,-0.15,0.0675312
2.282e-03,-0.149218,0.0675375
2.283e-03,-0.153125,0.0676562
2.285e-03,-0.144531,0.0676531
2.286e-03,-0.163281,0.0676562
2.288e-03,-0.167968,0.0676656
2.290e-03,-0.153125,0.0676469
2.291e-03,-0.166406,0.06765
2.293e-03,-0.161718,0.0676687
2.294e-03,-0.167968,0.0676844
2.296e-03,-0.167968,0.0676781
2.298e-03,-0.189843,0.0676812
2.299e-03,-0.186718,0.0676875
2.301e-03,-0.184375,0.0677031
2.302e-03,-0.185156,0.067675
2.304e-03,-0.190625,0.0676719
2.306e-03,-0.183593,0.067675
2.307e-03,-0.20625,0.0676531
2.309e-03,-0.228906,0.0677031
2.310e-03,-0.225781,0.0676781
2.312e-03,-0.2375,0.0677531
2.314e-03,-0.248437,0.0676906
2.315e-03,-0.296093,0.0677
2.317e-03,-0.277343,0.0676906
2.318e-03,-0.295312,0.0676906
2.320e-03,-0.299218,0.0676906
2.322e-03,-0.299218,0.0676969
2.323e-03,-0.280468,0.0676844
2.325e-03,-0.297656,0.0676781
2.326e-03,-0.299218,0.0677469
2.328e-03,-0.299218,0.0676469
2.330e-03,-0.299218,0.0676687
2.331e-03,-0.299218,0.0677094
2.333e-03,-0.299218,0.0676687
2.334e-03,-0.299218,0.0677031
2.336e-03,-0.299218,0.0676906
2.338e-03,-0.299218,0.0676812
2.339e-03,-0.299218,0.0676812
2.341e-03,-0.299218,0.0676687
2.342e-03,-0.299218,0.0676687
2.344e-03,-0.3,0.0676562
2.346e-03,-0.299218,0.0676562
2.347e-03,-0.299218,0.0676656
2.349e-03,-0.3,0.0676594
2.350e-03,-0.299218,0.0676344
2.352e-03,-0.299218,0.0676219
2.354e-03,-0.299218,0.0676125
2.355e-03,-0.3,0.0673062
2.357e-03,-0.299218,0.0674469
2.358e-03,-0.299218,0.0672969
2.360e-03,-0.299218,0.0672594
2.362e-03,-0.299218,0.0671219
2.363e-03,-0.299218,0.0670937
2.365e-03,-0.299218,0.0669344
2.366e-03,-0.299218,0.066925
2.368e-03,-0.299218,0.0669406
2.370e-03,-0.299218,0.0668656
2.371e-03,-0.299218,0.0668875
2.373e-03,-0.299218,0.0668937
2.374e-03,-0.299218,0.06685
2.376e-03,-0.299218,0.0668656
2.378e-03,-0.299218,0.0668562
2.379e-03,-0.299218,0.0668312
2.381e-03,-0.299218,0.0668656
2.382e-03,-0.299218,0.0668062
2.384e-03,-0.299218,0.0668219
2.386e-03,-0.299218,0.0668031
2.387e-03,-0.299218,0.0665781
2.389e-03,-0.3,0.0665687
2.390e-03,-0.299218,0.0662687
2.392e-03,-0.299218,0.0663062
2.394e-03,-0.299218,0.0660687
2.395e-03,-0.299218,0.0660594
2.397e-03,-0.299218,0.0660406
2.398e-03,-0.3,0.0660344
2.400e-03,-0.299218,0.0660656
2.402e-03,-0.299218,0.0660406
2.403e-03,-0.299218,0.0660156
2.405e-03,-0.299218,0.0660125
2.406e-03,-0.299218,0.0660219
2.408e-03,-0.299218,0.0658687
2.410e-03,-0.299218,0.0656219
2.411e-03,-0.299218,0.0654969
2.413e-03,-0.299218,0.0652969
2.414e-03,-0.299218,0.0652625
2.416e-03,-0.299218,0.0652219
2.418e-03,-0.3,0.0652281
2.419e-03,-0.299218,0.0651937
2.421e-03,-0.3,0.0652
2.422e-03,-0.299218,0.0651969
2.424e-03,-0.299218,0.0652094
2.426e-03,-0.299218,0.0648969
2.427e-03,-0.299218,0.0647187
2.429e-03,-0.299218,0.06445
2.430e-03,-0.299218,0.0644375
2.432e-03,-0.299218,0.0644281
2.434e-03,-0.299218,0.0644281
2.435e-03,-0.299218,0.0644219
2.437e-03,-0.299218,0.0644125
2.438e-03,-0.299218,0.0644187
2.440e-03,-0.299218,0.0643906
2.442e-03,-0.299218,0.0641531
2.443e-03,-0.299218,0.0636531
2.445e-03,-0.299218,0.0636437
2.446e-03,-0.299218,0.0636031
2.448e-03,-0.299218,0.0636156
2.450e-03,-0.299218,0.0636031
2.451e-03,-0.299218,0.0636031
2.453e-03,-0.299218,0.0635656
2.454e-03,-0.3,0.0634875
2.456e-03,-0.299218,0.0632062
2.458e-03,-0.299218,0.0628375
2.459e-03,-0.299218,0.0628219
2.461e-03,-0.299218,0.0628094
2.462e-03,-0.299218,0.0628031
2.464e-03,-0.299218,0.0627594
2.466e-03,-0.299218,0.0627562
2.467e-03,-0.299218,0.0625687
2.469e-03,-0.299218,0.0621531
2.470e-03,-0.299218,0.0620469
2.472e-03,-0.299218,0.0620375
2.474e-03,-0.299218,0.0619844
2.475e-03,-0.299218,0.0619625
2.477e-03,-0.299218,0.0618469
2.478e-03,-0.299218,0.0615656
2.480e-03,-0.299218,0.0612687
2.482e-03,-0.299218,0.061225
2.483e-03,-0.299218,0.0611937
2.485e-03,-0.299218,0.06115
2.486e-03,-0.299218,0.0609531
2.488e-03,-0.299218,0.0608812
2.490e-03,-0.299218,0.0606062
2.491e-03,-0.299218,0.0604375
2.493e-03,-0.299218,0.0603844
2.494e-03,-0.299218,0.0602875
2.496e-03,-0.299218,0.0601125
2.498e-03,-0.299218,0.0599719
2.499e-03,-0.299218,0.0597687
2.501e-03,-0.299218,0.0595969
2.502e-03,-0.299218,0.0595406
2.504e-03,-0.299218,0.059425
2.506e-03,-0.299218,0.0593344
2.507e-03,-0.299218,0.0590437
2.509e-03,-0.299218,0.0587937
2.510e-03,-0.299218,0.0587656
2.512e-03,-0.299218,0.0586531
2.514e-03,-0.299218,0.0584719
2.515e-03,-0.299218,0.0582562
2.517e-03,-0.299218,0.0579906
2.518e-03,-0.299218,0.0579406
2.520e-03,-0.299218,0.0577094
2.522e-03,-0.299218,0.0575937
2.523e-03,-0.299218,0.0573687
2.525e-03,-0.299218,0.0571875
2.526e-03,-0.299218,0.057125
2.528e-03,-0.3,0.0570281
2.530e-03,-0.299218,0.0568156
2.531e-03,-0.299218,0.0565437
2.533e-03,-0.299218,0.0563719
2.534e-03,-0.299218,0.056225

